event_id,failed_login_attempts,raw_cvss_score,severity_score,login_hour,events_per_user_1h,login_frequency_1h,unique_destinations_24h,malware_detected,after_hours_activity,vulnerability_present,protocol_HTTP,protocol_HTTPS,protocol_SMB,protocol_SSH,protocol_TCP,event_type_Brute Force,event_type_Failed Login,event_type_File Access,event_type_Login Success,event_type_Malware Detection,event_type_Phishing Email,event_type_Port Scan,event_type_Privilege Escalation,event_type_Sql Injection Attempt,event_type_Usb Device Connected,event_status_Blocked,event_status_Detected,event_status_Failed,event_status_Success
EVT01481,-0.5346290764341026,-1.6534818845292476,-0.4298630227675131,-1.1601721231645696,-0.0016724278835167973,1.204187102528564,1.3014207883421975,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01482,1.0734271876268817,0.2265517951675815,-0.4298630227675131,-1.1601721231645696,-0.0016724278835167973,0.10947155477532397,0.5443732544579071,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01483,-0.5346290764341026,0.2265517951675815,-1.3723154478363608,-1.1601721231645696,0.7509201196990747,0.10947155477532397,0.5443732544579071,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT01484,-0.5346290764341026,1.2013840735289005,1.4550418273701822,-1.1601721231645696,-0.7542649754661083,-0.985243992977916,-0.3809070647340034,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
EVT01485,-0.5346290764341026,1.1317531965030918,1.4550418273701822,-1.1601721231645696,-0.0016724278835167973,-0.985243992977916,-0.3809070647340034,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01486,-0.5346290764341026,-1.3401429379131093,-1.3723154478363608,-1.1601721231645696,-1.5068575230486998,-0.985243992977916,0.1237912911888569,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01487,-0.5346290764341026,0.2265517951675815,0.5125894023013345,-1.1601721231645696,-0.7542649754661083,-0.985243992977916,0.20790768384266695,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
EVT01488,-0.5346290764341026,-1.0964348683227798,1.4550418273701822,-1.1601721231645696,-0.7542649754661083,-0.985243992977916,1.3855371809960075,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
EVT01489,-0.5346290764341026,-1.0964348683227798,0.5125894023013345,-1.0176448353065144,1.503512667281666,0.10947155477532397,0.6284896471117172,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01490,-0.5346290764341026,0.8184142498869538,0.5125894023013345,-1.0176448353065144,-0.0016724278835167973,0.10947155477532397,1.3855371809960075,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01491,-0.5346290764341026,0.679152495835337,-1.3723154478363608,-1.0176448353065144,-0.7542649754661083,-0.985243992977916,-0.0444414941187632,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01492,-0.5346290764341026,0.713967934348241,0.5125894023013345,-1.0176448353065144,-0.0016724278835167973,-0.985243992977916,0.03967489853504685,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
EVT01493,0.18006259648189046,-0.6090187291421202,-1.3723154478363608,-1.0176448353065144,-0.0016724278835167973,0.10947155477532397,-0.3809070647340034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT01494,-0.5346290764341026,-0.9571731142711627,-1.3723154478363608,-1.0176448353065144,0.7509201196990747,0.10947155477532397,0.7126060397655272,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01495,-0.5346290764341026,-0.6786496061679288,1.4550418273701822,-1.0176448353065144,0.7509201196990747,0.10947155477532397,-0.29679067208019333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01496,-0.5346290764341026,1.1317531965030918,-1.3723154478363608,-1.0176448353065144,-0.0016724278835167973,0.10947155477532397,1.4696535736498175,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01497,-0.5346290764341026,-1.270512060887301,0.5125894023013345,-1.0176448353065144,-0.7542649754661083,-0.985243992977916,0.1237912911888569,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01498,-0.5346290764341026,1.0621223194772835,0.5125894023013345,-1.0176448353065144,0.7509201196990747,-0.985243992977916,0.03967489853504685,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
EVT01499,-0.35595615820510434,1.6539847741966553,-0.4298630227675131,-1.0176448353065144,-0.0016724278835167973,0.10947155477532397,0.20790768384266695,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01500,-0.5346290764341026,-0.8179113602195457,0.5125894023013345,-1.0176448353065144,0.7509201196990747,0.10947155477532397,1.5537699663036277,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
EVT01501,1.0734271876268817,-0.7482804831937373,-0.4298630227675131,-0.8751175474484592,0.7509201196990747,1.204187102528564,1.6378863589574377,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01502,1.0734271876268817,0.6443370573224325,0.5125894023013345,-0.8751175474484592,-0.7542649754661083,0.10947155477532397,0.7126060397655272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01503,-0.5346290764341026,1.2710149505547088,0.5125894023013345,-0.8751175474484592,0.7509201196990747,-0.985243992977916,0.1237912911888569,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT01504,-0.5346290764341026,-1.270512060887301,1.4550418273701822,-0.8751175474484592,0.7509201196990747,-0.985243992977916,0.20790768384266695,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01505,2.8601563699168646,1.3406458275805178,-0.4298630227675131,-0.8751175474484592,-0.0016724278835167973,1.204187102528564,0.292024076496477,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01506,-0.5346290764341026,-0.5393878521163118,1.4550418273701822,-0.8751175474484592,0.7509201196990747,1.204187102528564,0.37614046915028704,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01507,-0.5346290764341026,0.47025986475791126,0.5125894023013345,-0.8751175474484592,-1.5068575230486998,-0.985243992977916,-0.4650234573878134,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01508,-0.5346290764341026,-1.583851007503439,1.4550418273701822,-0.8751175474484592,1.503512667281666,1.204187102528564,0.4602568618040971,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
EVT01509,-0.5346290764341026,1.0273068809643795,1.4550418273701822,-0.8751175474484592,0.7509201196990747,-0.985243992977916,0.20790768384266695,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01510,-0.5346290764341026,1.410276704606326,0.5125894023013345,-0.8751175474484592,-0.0016724278835167973,0.10947155477532397,1.3014207883421975,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
EVT01511,-0.5346290764341026,-1.5142201304776308,0.5125894023013345,-0.8751175474484592,-0.7542649754661083,-0.985243992977916,-0.3809070647340034,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01512,-0.5346290764341026,0.8880451269127623,-1.3723154478363608,-0.8751175474484592,-0.0016724278835167973,-0.985243992977916,-0.29679067208019333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
EVT01513,-0.5346290764341026,-1.6186664460163434,-1.3723154478363608,-0.7325902595904039,0.7509201196990747,0.10947155477532397,0.4602568618040971,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01514,-0.5346290764341026,1.2361995120418048,-0.4298630227675131,-0.7325902595904039,-1.5068575230486998,-0.985243992977916,-0.29679067208019333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01515,1.7881188605428748,1.6539847741966553,0.5125894023013345,-0.7325902595904039,-0.7542649754661083,0.10947155477532397,-0.21267427942638328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT01516,-0.5346290764341026,-0.6438341676550244,-1.3723154478363608,-0.7325902595904039,-0.7542649754661083,-0.985243992977916,1.3855371809960075,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01517,-0.35595615820510434,1.514723020145039,-1.3723154478363608,-0.7325902595904039,-0.0016724278835167973,0.10947155477532397,1.4696535736498175,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01518,-0.5346290764341026,0.574706180296624,-0.4298630227675131,-0.7325902595904039,0.7509201196990747,0.10947155477532397,1.4696535736498175,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT01519,-0.5346290764341026,-1.1312503068356838,0.5125894023013345,-0.7325902595904039,-0.7542649754661083,-0.985243992977916,-0.21267427942638328,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
EVT01520,-0.5346290764341026,1.0969377579901876,-0.4298630227675131,-0.7325902595904039,-0.0016724278835167973,-0.985243992977916,-0.29679067208019333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
EVT01521,-0.5346290764341026,0.5398907417837199,1.4550418273701822,-0.7325902595904039,-0.0016724278835167973,-0.985243992977916,-0.12855788677257324,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
EVT01522,-0.5346290764341026,-1.688297323042152,0.5125894023013345,-0.7325902595904039,0.7509201196990747,-0.985243992977916,-0.29679067208019333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
EVT01523,-0.5346290764341026,1.3754612660934218,-0.4298630227675131,-0.7325902595904039,-0.7542649754661083,-0.985243992977916,0.5443732544579071,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01524,-0.5346290764341026,0.12210547962886883,0.5125894023013345,-0.7325902595904039,-1.5068575230486998,-0.985243992977916,0.5443732544579071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
EVT01525,-0.1772832399761061,1.410276704606326,-1.3723154478363608,-0.5900629717323487,-0.0016724278835167973,0.10947155477532397,-0.21267427942638328,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01526,2.3241376152298696,1.7584310897353683,0.5125894023013345,-0.5900629717323487,0.7509201196990747,1.204187102528564,1.3855371809960075,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT01527,-0.5346290764341026,-1.3401429379131093,1.4550418273701822,-0.5900629717323487,1.503512667281666,1.204187102528564,1.3855371809960075,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01528,2.502810533458868,-1.444589253451822,1.4550418273701822,-0.5900629717323487,0.7509201196990747,1.204187102528564,-0.21267427942638328,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01529,2.3241376152298696,-0.9571731142711627,0.5125894023013345,-0.5900629717323487,1.503512667281666,2.298902650281804,1.3855371809960075,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01530,-0.5346290764341026,-0.991988552784067,-1.3723154478363608,-0.5900629717323487,-0.0016724278835167973,-0.985243992977916,-0.29679067208019333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
EVT01531,-0.5346290764341026,-1.444589253451822,0.5125894023013345,-0.5900629717323487,1.503512667281666,1.204187102528564,-0.12855788677257324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01532,-0.5346290764341026,-1.444589253451822,-1.3723154478363608,-0.5900629717323487,2.2561052148642577,1.204187102528564,-0.12855788677257324,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01533,-0.5346290764341026,0.3309981107062945,-0.4298630227675131,-0.5900629717323487,0.7509201196990747,1.204187102528564,1.4696535736498175,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
EVT01534,-0.5346290764341026,-0.8527267987324499,1.4550418273701822,-0.5900629717323487,-0.7542649754661083,-0.985243992977916,-0.21267427942638328,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01535,-0.5346290764341026,-1.5142201304776308,-1.3723154478363608,-0.5900629717323487,1.503512667281666,1.204187102528564,-0.0444414941187632,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01536,-0.5346290764341026,-0.8527267987324499,-1.3723154478363608,-0.5900629717323487,1.503512667281666,1.204187102528564,1.5537699663036277,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
EVT01537,-0.5346290764341026,0.12210547962886883,0.5125894023013345,-0.4475356838742935,-1.5068575230486998,-0.985243992977916,0.292024076496477,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01538,-0.5346290764341026,1.6539847741966553,1.4550418273701822,-0.4475356838742935,-0.7542649754661083,-0.985243992977916,0.37614046915028704,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01539,-0.5346290764341026,1.2710149505547088,-0.4298630227675131,-0.4475356838742935,1.503512667281666,0.10947155477532397,1.6378863589574377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01540,-0.5346290764341026,1.410276704606326,0.5125894023013345,-0.4475356838742935,-1.5068575230486998,-0.985243992977916,0.5443732544579071,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
EVT01541,-0.5346290764341026,-1.5490355689905349,-0.4298630227675131,-0.4475356838742935,-0.0016724278835167973,-0.985243992977916,-0.3809070647340034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01542,-0.5346290764341026,1.7236156512224643,-1.3723154478363608,-0.4475356838742935,0.7509201196990747,-0.985243992977916,-0.29679067208019333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01543,-0.5346290764341026,0.29618267219339006,1.4550418273701822,-0.4475356838742935,-1.5068575230486998,-0.985243992977916,-0.5491398500416235,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01544,-0.5346290764341026,-1.270512060887301,-0.4298630227675131,-0.4475356838742935,-0.0016724278835167973,-0.985243992977916,0.4602568618040971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01545,-0.5346290764341026,1.5843538971708473,1.4550418273701822,-0.4475356838742935,-0.7542649754661083,-0.985243992977916,0.5443732544579071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
EVT01546,1.9667917787718732,-0.40012609806469485,-1.3723154478363608,-0.4475356838742935,-0.0016724278835167973,0.10947155477532397,1.7220027516112477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01547,-0.5346290764341026,-0.46975697509050324,0.5125894023013345,-0.4475356838742935,-0.0016724278835167973,-0.985243992977916,-0.29679067208019333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01548,2.502810533458868,1.1665686350159965,0.5125894023013345,-0.4475356838742935,-0.7542649754661083,0.10947155477532397,-0.4650234573878134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01549,-0.5346290764341026,-1.444589253451822,-1.3723154478363608,-0.30500839601623825,-0.0016724278835167973,0.10947155477532397,-0.3809070647340034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01550,-0.5346290764341026,0.5050753032708157,1.4550418273701822,-0.30500839601623825,-1.5068575230486998,-0.985243992977916,-0.0444414941187632,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
EVT01551,-0.1772832399761061,1.410276704606326,-0.4298630227675131,-0.30500839601623825,-0.7542649754661083,0.10947155477532397,0.03967489853504685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01552,-0.5346290764341026,0.2265517951675815,-1.3723154478363608,-0.30500839601623825,-0.7542649754661083,-0.985243992977916,0.4602568618040971,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01553,-0.5346290764341026,-0.05197171293565239,-0.4298630227675131,-0.30500839601623825,0.7509201196990747,-0.985243992977916,-0.29679067208019333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
EVT01554,-0.5346290764341026,0.9576760039385709,-1.3723154478363608,-0.30500839601623825,-0.7542649754661083,-0.985243992977916,0.4602568618040971,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01555,-0.5346290764341026,-0.574203290629216,-0.4298630227675131,-0.30500839601623825,-0.0016724278835167973,-0.985243992977916,0.5443732544579071,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
EVT01556,-0.5346290764341026,1.7236156512224643,-1.3723154478363608,-0.30500839601623825,-0.0016724278835167973,-0.985243992977916,0.5443732544579071,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01557,-0.5346290764341026,0.574706180296624,-1.3723154478363608,-0.30500839601623825,-0.0016724278835167973,-0.985243992977916,0.6284896471117172,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
EVT01558,-0.1772832399761061,-1.305327499400205,-0.4298630227675131,-0.30500839601623825,-0.0016724278835167973,0.10947155477532397,-0.29679067208019333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EVT01559,-0.5346290764341026,-0.26086434401307773,-1.3723154478363608,-0.30500839601623825,-1.5068575230486998,-0.985243992977916,1.3855371809960075,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
EVT01560,-0.5346290764341026,-1.4097738149389178,0.5125894023013345,-0.30500839601623825,-0.0016724278835167973,0.10947155477532397,-0.5491398500416235,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01561,-0.5346290764341026,1.2710149505547088,0.5125894023013345,-0.16248110815818304,-0.0016724278835167973,-0.985243992977916,0.6284896471117172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
EVT01562,-0.5346290764341026,1.2361995120418048,1.4550418273701822,-0.16248110815818304,-0.0016724278835167973,0.10947155477532397,-0.21267427942638328,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
EVT01563,-0.5346290764341026,0.15692091814177325,-0.4298630227675131,-0.16248110815818304,-0.7542649754661083,-0.985243992977916,1.3855371809960075,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EVT01564,-0.5346290764341026,0.4354444262450072,-1.3723154478363608,-0.16248110815818304,-0.0016724278835167973,-0.985243992977916,1.3855371809960075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVT01565,2.502810533458868,1.0621223194772835,0.5125894023013345,-0.16248110815818304,0.7509201196990747,0.10947155477532397,1.4696535736498175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
